,synopsis,demography,type,name,genre,score,book_status,book_cover,read,pending,following,favorite,have,abandoned,uuid
630,"""El fin justifica los medios"", parece gritarnos a cada página este manga de origen taiwanés, aparentemente. El protagonista es chantajeado por una chica; él necesita algo que comer, ella, mucho dinero.",Shounen,MANHUA,Show Me The Money ( 2003 ),"Comedia, Drama, Romance, Vida Escolar",9.00,FINALIZADO,https://otakuteca.com/images/books/cover/10212_TMOmanga232345.jpg,718,367,315,17,14,9,17e72cfc-93f0-4500-a31d-d5e7f0775718
631,"Hikaru, un chico con unas gafas de piloto, es introducido en el Mundo Digital a través de una de sus pesadillas. Allí descubrirá que un digimon oscuro se ha alzado con el poder gracias a los poderes que recibe de un potente virus que amenaza con destruir el Mundo Digital y a todos los digimon que allí habitan. ¡Acompaña a Hikaru y sus amigos en su aventura para salvar el Mundo Digimon!",Shounen,MANHUA,Digimon D-Cyber ( 2005 ),"Acción, Aventura, Fantasia, Ciencia Ficción",7.97,FINALIZADO,https://otakuteca.com/images/books/cover/12654_TMOmanga211136.jpg,231,278,261,29,9,8,5fa93309-9be5-4351-95be-0ad605279ede
632,"Zhao Xiao Guo despertó en un lugar desconocido, después despiertan otros, ellos son forzados a explorar un planeta de otra galaxia. Qué hará Zhao Xiao Guo para sobrevivir?",Shounen,MANHUA,El Pionero de las Estrellas ( 2016 ),"Acción, Aventura, Ciencia Ficción",8.85,FINALIZADO,https://otakuteca.com/images/books/cover/13213_TMOmanga145722.jpg,231,767,1.3K,39,26,65,17d825b1-a1b3-4045-9227-e77089e43649
633,"Después de la pérdida de su familia, los descendientes de la familia Ling huyen en busca de refugio. Inesperadamente, se encuentran con un joven mientras escapan. A partir de entonces, comienzan el camino de lo desconocido.",Shounen,MANHUA,Soaring Heavenly Dragon,"Acción, Aventura, Comedia, Fantasia, Artes Marciales",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5ff253507edb0.jpg,27,148,150,50,38,12,ec14a8fa-bed2-47d3-bf12-983b1c3b31b3
634,Información no completada,Shounen,MANHUA,Path to the Apex,"Acción, Aventura, Comedia, Fantasia",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5eefca72e137a.jpg,27,133,191,42,16,10,dfca1869-8211-4a4b-97a8-e90790dc4c7e
635,"Cuanto vales? ¿Tienes algo que no pudiste probar a los demás, sin importar cuánto te haya costado o cuánto te haya costado? Hay quienes no valen nada, solo 0s. Y esta ... es la historia de esos ceros.",Shounen,MANHUA,MUNDO DE CERO ( 2020 ),"Acción, Comedia, Fantasia",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5ea5b371c788f.jpg,22,137,216,30,18,12,b16a5920-6020-413e-86c0-5cb4dcb14b3b
636,"Unity of Heaven and Earth es un manga lleno de acción ambientado en una sociedad moderna de ficción. Presenta los personajes de Journey to the West, pero todos completamente diferentes. Presentamos al maestro convertido en loli San Zang; el dragón convertido en caballo, convertido en bella mujer Caballo Dragón Blanco; el cerdo convertido en Adonis Pigsy y Sun Wu Kong, que ha sido reencarnado como humano. ¡Todas sus ideas preconcebidas de Journey to the West se darán vuelta!",Shounen,MANHUA,Unity of Heaven ( 2014 ),"Acción, Comedia, Drama, Sobrenatural",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5c7015e588258.jpg,7,74,209,11,4,7,e4469120-fb30-405d-9a5c-b95cfcb0f190
637,"Un viaje de graduación normal ha resultado ser una aventura sin retorno para Trump Nan, Nancy y otros tres estudiantes... Monstruos en las montañas, fuerzas místicas de la nada, ambos han indicado que hay secretos escondidos en el mundo...",Shounen,MANHUA,Tome Of Monsters ( 2019 ),"Acción, Demonios, Fantasia, Horror, Thriller, Tragedia",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5cf540c54b7bb.jpg,10,146,270,29,21,27,94ae92fe-efe5-44d9-8a2c-0012aa03017f
638,"Es la persona más poderosa del mundo de las hadas, realmente no tiene emociones. ¡Baja del dragón dorado cuando se levanta, el tigre blanco se convierte en un gato, Suzaku vuela, duerme durante nueve días chica misteriosa, baila en el Templo Lingxiaobao, ahora vuelve a la ciudad para convertirse en un Maestro de la gente común y corriente y no tiene sentido, la chica está bien vestida, yo aquí para enseñarte!",Shounen,MANHUA,Retorno del cultivo en el campus,"Acción, Comedia, Drama, Ecchi, Artes Marciales, Reencarnación, Romance",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/60256063e0247.jpg,75,315,465,149,113,43,2dd9aa87-0d97-4a77-ad86-614052c7edd9
639,"Ni Ming Shi un chico ciego es emboscado por la Guardia Imperial durante su viaje a través del bosque de bambú. Cuando casi lograra engañar a los Guardias Imperiales para escapar, su identidad es expuesta por el comandante. Ahora, con su vida en peligro, ¿Qué tipo de destino le espera Ni Ming Shi?",Shounen,MANHUA,Ni Ming Shi ( 2015 ),"Acción, Aventura, Fantasia, Artes Marciales",8.81,FINALIZADO,https://otakuteca.com/images/books/cover/13296_TMOmanga184339.jpg,116,594,871,14,13,34,2df5bb1e-a3c3-42b5-bec4-dd814d5c684f
640,"Schrodinger ha estado explorando diferentes universos burbuja con el objetivo de descubrir la verdad detrás de estos, creyendo haber visto suficientes cosas extrañas durante su viaje. Llegó a un universo burbuja que resultó ser muy peculiar.",Shounen,MANHUA,ELF: Equipment Living Form. — Honkai Impact 3rd ( 2020 ),"Acción, Comedia, Fantasia, Ciencia Ficción",0.00,FINALIZADO,https://otakuteca.com/images/books/cover/5f98f26543251.jpg,68,189,212,62,37,17,c77518d4-e02c-4c6b-ad36-9c169b82f029
641,"Dos jóvenes huérfanos, sin parientes han estado apoyándose el uno al otro por años. Durante la noche visitan los cementerios en busca de comida por el simple hecho de sobrevivir un día más. Un día, se encontraron con unas ""Inmortales"". Debido al talento de la niña, fue llevada por las ""Inmortales"", mientras que el niño tuvo menos suerte y fue dejado en el cementerio. Sin embargo, el destino del chico aun debe comenzar a girar su rueda.",Shounen,MANHUA,Luo Fu ( 2016 ),"Acción, Aventura, Drama, Artes Marciales, Fantasia",8.85,PAUSADO,https://otakuteca.com/images/books/cover/15667_TMOManga5725569da026d.jpg,143,429,1.3K,12,17,41,dbbdcd24-6953-41ce-bd53-c249aa0a3e40
642,"Chuyu despertó para encontrarse a sí misma en el cuerpo de una princesa asesinada hace casi medio milenio. Ella pronto descubre que todo aquel que deseaba su muerte estaba en su mansión. Conocer la historia, también se da cuenta de que el dueño de su cuerpo pronto se pierda en una rebelión histórica. Ahora ella debe defenderse a sí misma en la profundidad de una ciudad prohibida, mientras que la prevención de lo que está por venir en su línea de tiempo histórica. Un palacio épica llena de batallas tácticas y una pizca de afecto",Shoujo,MANHUA,Feng Qiu Huang ( 2014 ),"Aventura, Drama, Misterio, Historia, Romance",8.74,PAUSADO,https://otakuteca.com/images/books/cover/15724_TMOManga572821df1d92e.jpg,119,333,529,20,14,46,9406b8e4-57fe-440b-b2a6-162f74387f93
643,Confiar en las mujeres y domesticar a tus concubinas puede ser un arte para un maestro. Un otaku murió y vuelve a vivir dentro del cuerpo del príncipal cultivador del mundo.¡Ven y embárcate en el legendario camino de cultivo con ese maestro perdedor y sus concubinas!,Shounen,MANHUA,First master ( 2020 ),"Comedia, Fantasia, Romance",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/6015fac7e288a.jpg,99,493,530,217,161,79,e5eacedd-978c-4b8e-87a2-74f6fcda16f6
644,"Una persona gasto todo su dinero en crear una ciudad de criminales en esta ciudad solo pueden entrar los criminales mas osados y al mas destacado se le premiara, sin embargo un joven de la interpol es asignado a una misión de atrapar al creador de esto, sin embargo se encontrará con una pequeña lolita de cabello rosa... ¿cual sera su actitud cuando la vea?",Shounen,MANHUA,The Innocent City ( 2017 ),"Acción, Aventura, Gore, Policiaco",8.88,FINALIZADO,https://otakuteca.com/images/books/cover/23948_TMOManga58c43eae20ad2.jpg,113,438,1K,22,12,37,dfbc7f31-ecf9-4f1b-a706-a663e56d5735
645,"Adaptación en forma de manhua (Manga/Comic Chino) de la historia que ya todos conocemos, Digimon Tamers, en la que Takato, un amante de la franquicia Digimon, se encuentra con su propia creación, Guilmon, y comienza a darse cuenta de que ser un Tamer Digimon no es tan fácil como en un videojuego. ¡Esta vez con humor extra!",Shounen,MANHUA,Digimon Tamers ( 2002 ),"Acción, Aventura, Comedia, Fantasia, Ciencia Ficción",8.12,FINALIZADO,https://otakuteca.com/images/books/cover/16390_TMOManga574bc2b30709e.jpg,154,232,229,28,7,10,7e2df1f1-0163-49da-b476-9483442c5eb3
646,"Este es un maravilloso mundo gobernado por la magia. Está llenos de ancestrales mitos y leyendas de todo tipo, incluyendo una leyenda que estuvo en la boca de todos en su momento: una leyenda sobre la batalla entre el rey demonio y los grandes sabios. En la época actual, en la única Academia Mágica del mundo – La Academia Mágica del Bosque – más y más extrañas criaturas están apareciendo y causando problemas. En medio de todo siempre parece estar la sombra de un estudiante de la academia llamado “Salaman”…",Shounen,MANHUA,"Good Luck, Demon King! ( 2012 )","Acción, Fantasia, Romance, Comedia, Aventura",8.35,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/25246_TMOManga59016c327028d.jpg,92,505,925,25,18,41,819b3830-63c3-41b4-8063-a61d5f097a29
647,"El atractor de la mala suerte, Fang Zhi, se encontraba en el último momento de su vida, e inesperadamente se convierte en la apuesta del Dios de la Riqueza y la Muerte. Bajo la sutil relación monetaria entre el Dios de la Riqueza, las emociones y la vida de Fang Zhi comienzan a revertirse en una dirección extraña...",Seinen,MANHUA,Relaciones monetarias con el Dios de la riqueza,"Comedia, Fantasia",0.00,CANCELADO,https://otakuteca.com/images/books/cover/6017aaa81ad35.jpg,28,141,149,66,43,15,cd4dad76-df77-4c27-bf6b-c440ea6a3dda
648,Información no completada,Shounen,MANHUA,The Novel's Extra ( 2018 ),"Acción, Aventura, Drama, Magia, Reencarnación, Superpoderes",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f5a4610ae4df.jpg,76,269,348,92,76,45,f1167c52-abb0-4f4a-939a-6d8f1cd2c220
649,"Muñecos Shaman, hilo de coser, bruja.",Shounen,MANHUA,Doll ( 2016 ),"Comedia, Fantasia, Magia",8.56,FINALIZADO,https://otakuteca.com/images/books/cover/22626_TMOManga588223de0011d.jpg,61,278,307,9,10,17,fe84ef25-1d17-488c-a5e9-3822bfb3f632
650,"Basado en “Viaje Al Oeste” (La serie es un manhua, pero también es traducido y publicado en Shounen Jump +)",Shounen,MANHUA,Daisaiyuuki Bokuhi Seiden - The Story of a Very Handsome Man ( 2014 ),"Acción, Aventura, Comedia, Drama, Sobrenatural",8.89,PAUSADO,https://otakuteca.com/images/books/cover/16236_TMOManga5746754ad8a29.jpg,81,286,504,7,9,26,e0fa3ab9-3f97-4e88-939e-2d3c75656673
651,"''Ángel'', un experimento, se escapa del laboratorio, y se une al clan de Hua Ye, donde hay un tipo viejo de 26 años que odia a los niños y 9 gamberros. ¿Qué tipo de historias se desarrollará con ellos y Ángel, que siempre ha anhelado tener una familia?",Shounen,MANHUA,Shishang Zui Qiang Jiazu ( 2016 ),"Acción, Comedia, Sobrenatural, Artes Marciales",8.91,FINALIZADO,https://otakuteca.com/images/books/cover/12400_TMOmanga221306.jpg,188,790,1.2K,17,25,29,e522cb04-09c0-45cb-a5d7-e4b249c8aa83
652,"¿Es la reencarnación una coincidencia o una necesidad? Lu Qi ha renacido en un mundo donde reinan las artes marciales. ¡Con su nivel más alto de comprensión, obtiene los tesoros más valiosos, busca el dao celestial, toma esclavos femeninos, destruye demonios! ¡Entremos en este mundo donde el espíritu primordial es indestructible y el Dao Celestial es eterno!",Shounen,MANHUA,bu mie yuan shen ( 2020 ),"Acción, Aventura, Comedia, Fantasia, Artes Marciales, Psicológico",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5fd2f186c587f.jpg,25,105,148,28,27,20,4a6f4f38-fc87-4376-a9b6-c529a12ccbc6
653,"La legendaria llave de los cuatro reyes reaparecen en el mundo y todas las fuerzas del mundo alienígena están listas para moverse. Dai Xiaolou, una niña, se involucra accidentalmente en la conspiración de...",Shounen,MANHUA,The real king,"Acción, Artes Marciales",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f6e5dafaf00a.jpg,26,126,166,43,33,22,e6cb0ae0-eab9-4959-b774-a3401ef23ea3
654,"Resulta que nuestro mundo es como un juego de rol! Todos somos sólo NPCs, por lo que dejar de actuar como si fueras el protagonista!",Shounen,MANHUA,The strogest virus ( 2016 ),"Acción, Comedia, Ecchi, Fantasia",8.60,FINALIZADO,https://otakuteca.com/images/books/cover/11788_TMOmanga214709.jpg,121,615,695,40,35,63,f424fbb9-a188-454f-94c7-5dfe9d71765d
655,"Hace veinticuatro años (hace 113 años), cuando la ""Batalla del Río Rojo"" estaba a punto de repetir la tragedia que duró miles de años. De repente, las misteriosas fuerzas de los dos bandos fueron masacradas por una fuerza abrumadora, y la legión humana tuvo que retirarse al ""abismo de suspirar"" hacia el sur. Desde entonces, el continente ha entrado en un extraño período de paz. En 137, la ciudad natal del adolescente Neil, York, fue atacada por la misteriosa manza negra y monstruos de color sangre, y él y su robot de vapor G pueden escapar de la caza y convertirse en los únicos sobrevivientes que quedan para escapar a San Vicente. Al día siguiente, un gran número de refugiados fueron expulsados por el miedo, al refugio de San Vicente, pero cultivan flores negras y mueren violentamente. En cuestión de horas, las flores negras parecían esparcirse en la ciudad, los muertos estaban creciendo, y la ruta de escape fue sellada por fuerzas misteriosas. Neil también está atrapado en el vórtice del terror y tiene que enfrentarse a la crueldad y la verdad del mundo...",Shounen,MANHUA,The Gray ( 2020 ),"Acción, Apocalíptico, Drama, Romance",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f8f877628367.jpg,8,92,82,30,22,8,ca70e902-35ea-4679-98d4-aaad7cbebaf3
656,"1 de Diciembre, 2043 AD. La misteriosa forma de vida “BABY” invade la Tierra y toma el control de un numero de huéspedes humanos infectandolos. Los cuerpos poseídos hacen metamorfosis en unos monstruos llamados “Órganos” que asesinan una gran cantidad de humanos en una serie de masacres sangrientas, trayendolos al borde de la extinción. A continuación el 1 de Diciembre es conocido como “El día de la Extinción” Mientras combatía un órgano, Elettra, la protagonista de la historia, descubre que su mano izquierda ha sido infectada por BABY. Sin embargo, aparte de un punzante dolor en su mano, nada en el resto de su cuerpo cambia. Elettra comienza a buscar otros sobrevivientes, esperando resolver el misterio de BABY…",Shounen,MANHUA,BABY ( 2008 ),"Acción, Drama, Misterio, Artes Marciales, Mecha, Sobrenatural, Aventura",8.88,FINALIZADO,https://otakuteca.com/images/books/cover/17595_TMOManga57885f6a5c077.jpg,108,427,671,18,17,37,282ec42e-228a-4311-90df-fb8092ecfca3
657,"Todo está compuesto de vibraciones únicas. Energía y ondas sonoras, vibrando constantemente en perfecta sincronicidad. Sin embargo, hay aquellos que pueden manipular esas frecuencias ... capaces de destrucción masiva y caos.",Shounen,MANHUA,the wave ( 2016 ),,9.02,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/27107_TMOManga593353a4bd975.jpg,37,203,559,12,7,12,d7a8c390-d7c4-48b1-b6c9-2046aa957831
658,"Una serie de incidentes de muerte que incluyen misterios y terror estan sucediendo y todas las víctimas presentan las mismas características: victimas femeninas y la pérdida del cabello. ¿es una maldición o un asesino? La policía se involucra, cuando un caso de una docena de años antes es mencionada en la investigacion, Toda la evidencia apunta a una niña no identificada. Non-Human te llevará a un mundo desconocido lleno de terror, intriga y misterio.",Shounen,MANHUA,Non-Human ( 2012 ),"Sobrenatural, Horror, Misterio, Psicológico, Thriller",8.32,FINALIZADO,https://otakuteca.com/images/books/cover/14366_TMOmanga013415.jpg,83,254,240,12,6,19,c2d58c50-d0f5-4d51-931c-c2a65034994b
659,"Su reunión con Danika le recuerda a Chaaya en sus pesadillas pasadas de las cuales ella se olvidó lentamente. O...no ... nunca los olvidó, pero alguien la había hecho olvidar. Y ahora, se ve obligada a recordarlos de nuevo.",Shounen,MANHUA,Dream Eater ( 2016 ),"Fantasia, Misterio, Romance",8.91,FINALIZADO,https://otakuteca.com/images/books/cover/24409_TMOManga58dfcb9b38d1b.jpg,62,241,290,8,3,23,4bacf02d-c5b7-470f-9050-221234102e8b
660,"Ge Ming Ming es un estudiante extranjero que también es un experto en juegos de azar. Debido a un cierto incidente , se ve obligado a regresar a una escuela secundaria de la parte continental para completar su educación . ¡Pero él no ha ido a la escuela antes, y no sabía lo que es el trabajo o incluso tener conocimiento de las materias que se imparten! Para obtener un buen resultado , tratara de utilizar sus tácticas y hacer trampa. En cada examen , él, junto con los profesores , equipos de vigilancia y un grupo de otros estudiantes que quieren hacer trampa se someten a una batalla de ingenios .",Shounen,MANHUA,Cheating Craft ( 2015 ),"Acción, Comedia, Drama, Recuentos de la vida, Misterio, Vida Escolar",8.63,FINALIZADO,https://otakuteca.com/images/books/cover/12900_TMOmanga220130.jpg,222,951,1.3K,31,30,67,7a06e857-bb47-440d-83fa-066eb026ab33
